year,journalname,title,author,orgn,keyword,fund,catelogcode,summary
2014,情报理论与实践,微信图书馆建设之思考,陈语时;,淡江大学,微信; 图书馆; 微信图书馆; 建设;,广东省哲学社会科学十二五规划项目“移动社交网络信息平台对图书馆行业发展的影响研究”的成果之一； 项目编号:GD13CTS03；,G250.7,"微信图书馆,是将微信的信息交互优势与图书馆的知识内容优势相结合的新型图书馆。建设微信图书馆是满足现代人生活与工作方式的需要,是实现社会可靠知识保障的需要,是图书馆与微信在新的技术环境与激烈的市场环境中进一步发展的需要。文章分析目前图书馆应用微信的现状,研究微信图书馆建设的路径与面临的挑战并提出相应的建议。 "
2014,情报理论与实践,基于微信的图书馆服务:现状与服务模式构建,赵洁;马铮;王雪雅;,安徽大学商学院,微信; 图书馆服务; 服务模式;,国家自然科学基金面上项目(项目编号:71273010)； 安徽省自然科学基金(项目编号:1208085MG117)的研究成果；,G252,"文章对目前微信及其在图书馆领域中的应用现状进行了系统梳理,给出了目前国内图书馆微信公众平台建设概况以及基于微信的图书馆服务模式研究现状,在此基础上提出了一种新的图书馆微信服务模式,阐述了其内涵,并对可能面临的困难进行了分析,从而为微信平台下的图书馆服务模式创新以及信息服务水平的提升提供一定的参考。 "
2014,图书馆学研究,“211工程”高校图书馆微信公众平台应用问题及对策,吉翠芳;周志峰;,武汉大学信息管理学院温州大学党委校长办公室,微信公众平台; 图书馆; 211工程; 内容管理;,,G258.6;G206,"通过调研,发现""211工程""高校图书馆微信公众平台的问题主要有注册随意、设计不规范、应用平台服务不足等,并提出促进我国高校图书馆应用微信平台服务的对策,包括规范微信公众号申请、加强高校图书馆微信平台应用研究、规范微信平台设计、加强微信平台内容管理。 "
2014,图书馆学研究,“985”高校图书馆微信服务平台使用现状调查与分析,陈雨雪;,武汉大学信息管理学院,高校图书馆; 微信公众号; 用户服务;,,G258.6;G250.7,"利用微信公众号有助于提高图书馆的用户服务水平,并且已引起许多高校馆的重视。通过对""985""高校图书馆微信服务平台使用现状进行调查分析,发现当前""985""高校馆微信号开通及服务情况仍有待改善,建议从单向服务与双向服务并举、尝试针对性服务、加强宣传、提升账号权威性、进行用户群调查以及账号管理优化等方面进行改善。 "
2014,图书馆学研究,我国公共图书馆利用微信公众平台开展服务的现状调查及创新模式研究,孙雨;,金陵图书馆,微信; 微信公众平台; 公共图书馆; 创新服务;,,G258.2;G252,"随着移动互联网的迅猛发展,手机网民规模与日俱增。作为一款用户总数超过三亿的实时通信软件,微信已经成为图书馆拓展服务对象、创新服务方式的一个不可忽视的重要工具。通过对全国各省、直辖市及副省级城市公共图书馆的微信公众平台开通及服务情况进行调查、研究、分析,本文提出公共图书馆利用微信公众平台开展读者服务的创新模式。 "
2014,图书馆学研究,利用微信公众平台拓展图书馆读者荐购模式的方法研究,刘念;岳鸿;张骏毅;,西安建筑科技大学图书馆,微信公众平台; 读者荐购; 公众账号; 移动信息服务; 社交网络;,2013年西安建筑科技大学科技基金资助项目(项目编号:RW1306)的研究成果之一；,G250.7;G252,"针对目前高校图书馆读者荐购系统存在的单一性、无法满足读者个性化需求的问题,建议利用微信公众平台来完善读者荐购系统。利用微信公众平台,读者荐购系统采用专家推荐、读者参与的互动方式,使读者能够快捷、准确地获取适合自己的图书。微信公众平台的读者荐购系统可以使读者方便地参与图书采访工作,使采访人员获得更多的采访信息,从而提高图书馆文献资源的利用率。 "
2014,图书馆学研究,我国高校图书馆微信服务现状调查研究,叶佩珍;,广西师范学院图书馆,高校图书馆; 微信; 微信公众平台; 信息服务;,,G258.6;G252,"作为一种新兴的社交信息平台,微信在图书馆的应用有效拓展了图书馆的信息服务模式。文章从平台建设、运营状况、服务内容及宣传推广等方面对我国高校图书馆微信服务的状况进行调查统计,分析其发展状况及存在的问题,并针对存在的问题提出相应对策。 "
2014,图书馆学研究,高校图书馆微信数字参考咨询生态模型设计与实施,肖秋红;,佛山科学技术学院图书馆,微信; 数字咨询; 生态模型;,2014年佛山市哲学社会科学基金项目“佛山数字阅读推广服务与可持续发展研究”(项目号:2014-wj31)的研究成果之一；,G252.6,"本文分析了高校图书馆数字参考咨询服务现状,阐述了微信数字参考咨询服务的可行性和优越性,设计和构建了微信数字咨询服务的生态模型。该模型由n个咨询用户层、n个咨询专家层、n个咨询服务模块层和n个信息资源层组成,可实现针对大学生信息用户的多元信息需求和进行共享的个性化数字参考咨询服务。 "
2014,图书馆学研究,微信公众平台高级功能在图书馆移动服务中的应用与探索,刘斌;王玮;杨文娜;,中国人民大学图书馆系统部中国人民大学图书馆多媒体部中国人民大学档案馆办公室,微信公众平台; 移动服务; 用户体验; 服务整合;,2013年度中国人民大学教育管理学基金重点项目“基于移动互联技术的图书馆服务泛在化研究”(项目编号:13XND013)的研究成果之一；,G252;G206,"微信公众平台的发展为图书馆拓展了一条新的服务渠道。文章对国内公共图书馆和高校图书馆使用微信公众平台的情况进行了调查分析。同时,以人民大学图书馆为例,探讨将其高级功能用于稳定和整合图书馆移动服务,以提升读者用户体验的方法,并进一步挖掘微信公众平台高级功能的潜力,提升图书馆精细化服务能力,发挥图书馆在公共服务和教学科研领域中的核心支持作用。 "
2014,图书馆学研究,高校图书馆微信资源共建系统的设计与实现,邓媛;张骏毅;杨九龙;,西安建筑科技大学图书馆西北大学公共管理学院,高校图书馆; 微信; 资源共建;,教育部人文社会科学研究规划基金项目“信息用户在图书馆与社会网络使用中的双重融合实证研究”(项目编号:10YJA870029)研究成果之一；,G250.7;TP311.52,"随着高校图书馆微信平台的快速发展,普通的微信服务功能已经不能满足读者形式多样的使用需求。文章提出的图书馆微信资源共建系统,为读者提供了图书收藏、我的笔记、图书分享等功能,构成了一个以读者为中心的共建共享交流平台。强烈的参与感增加了读者的阅读兴趣,也加强了读者与微信平台的粘度。同时,该系统以微信为基础用开源代码进行开发,极大地节约了资源建设成本,提高了图书馆移动服务水平。 "
2014,图书馆学研究,“211工程”高校图书馆微信应用现状分析与对策研究,张骏毅;杨九龙;邓媛;,西安建筑科技大学图书馆西北大学公共管理学院,高校图书馆; 微信; 信息平台;,教育部人文社会科学研究规划基金项目“信息用户在图书馆与社会网络使用中的双重融合实证研究”(项目编号:10YJA870029)研究成果之一；,G250.7,"社交网络在图书馆中的应用改变了用户的信息利用行为与规律,基于微信在""211工程""高校图书馆的应用现状调研发现,只有17个图书馆开通了微信服务,微信在图书馆领域的应用率较低,且在微信二维码获取方式、微信公众账号设置、微信服务内容深度与广度、关键词回复和互动咨询模式方面都存在不足之处,针对以上问题提出相应的微信服务发展对策或建议,以实现微信与图书馆信息服务的有机融合。 "
2014,图书馆学研究,高校图书馆微信服务现状及建议,黄浩波;,广西医科大学图书馆,微信服务; 高校图书馆; 信息服务;,2010年度广西教育厅科研资助项目“远程信息服务——高校图书馆服务广西新发展的途径与方法探讨”(项目编号:201012MS040)的研究成果之一；,G250.7,"微信是近两年飞速发展的网络社交工具。文章调查高校图书馆利用微信进行信息服务的现状,对其微信开通、信息推送、自助功能等情况进行分析,并在此基础上对高校图书馆应用微信提出建议。 "
2015,图书与情报,“互联网+”时代的我国医院微信信息服务研究,郭敏;周晓英;宋丹;张黎;,中国人民大学信息资源管理学院中粮营养健康研究院知识管理中心中国人民大学信息资源管理学院信息构建研究中心北京邮电大学图书馆,互联网+; 微信公众平台; 信息服务; 医院;,国家自然科学基金项目“医疗健康网站信息可信度与质量控制研究”(项目编号:71473260)研究成果之一；,R197.3;G206,"在""互联网+""时代,微信公众平台成为了服务机构拓展服务范围,提高服务水平的重要平台,国内许多医院积极利用微信提供信息服务。文章选取了北京市30家三级甲等医院作为研究对象,从医院信息、就医服务、健康咨询、个人管理四方面对其信息服务进行调查和分析,并对其信息服务特色举措进行总结归纳,最后结合调研结果对医院在微信平台开展的信息服务提出了发展建议。 "
